id,unique_id_l,unique_id_r,company_name_l,company_name_r,matches
3826191,158153,158156,A ALEXANDER MECHANICAL LTD,A ALEXANDER TUTORING LTD,false
3827072,158154,158155,A ALEXANDER PLUMBING AND HEATING LIMITED,A ALEXANDER TILING LIMITED,false
3826193,158155,158156,A ALEXANDER TILING LIMITED,A ALEXANDER TUTORING LTD,false
3827735,158158,158160,A ALI CONTRACTING LIMITED,A ALI LOGISTICS LTD,false
3826195,158159,158164,A ALI HEALTHCARE LIMITED,A ALI PROPERTY INVESTMENTS LIMITED,false
3827075,158160,158163,A ALI LOGISTICS LTD,A ALI PROPERTIES LIMITED,false
3826197,158163,158164,A ALI PROPERTIES LIMITED,A ALI PROPERTY INVESTMENTS LIMITED,false
3827076,158167,158169,A ALLEN & SON LIMITED,A ALLEN CONSTRUCTION LTD,false
3826200,158169,158171,A ALLEN CONSTRUCTION LTD,A ALLEN ELECTRICAL LTD,false
3826206,158185,158187,A ALVAREZ LTD,A ALVAREZ SERVICES LTD,false
3827755,158236,158251,A AND A ACCOUNTING LTD.,A AND A ARCHITECTS LLP,false
3828322,158237,158243,A AND A ACCOUNTING SERVICES LIMITED,A AND AA ICT CONSULTANCY LTD,false
3826248,158251,158268,A AND A ARCHITECTS LLP,A AND A BLINDS LTD,false
3826256,158259,158268,A AND A AVIATION FLIGHT DEPARTMENT,A AND A BLINDS LTD,false
3827108,158243,158259,A AND AA ICT CONSULTANCY LTD,A AND A AVIATION FLIGHT DEPARTMENT,false
3826046,157871,158268,A AND U INVESTMENTS LIMITED,A AND A BLINDS LTD,false
3826045,157868,157869,A LIMITED,A LIMITED,true
2025643,65672,69545,A Million Ads,A Million Ads,true
3830722,157902,158006,A. A. ANNOH LTD.,A. A. DUBOSS LTD,false
3831675,157906,157961,A. A. ARBITRAGE LTD,A. A. CHEMICAL CLEANING COMPANY LIMITED,false
3826100,157965,158221,A. A. C MANAGEMENT (UK) LIMITED,A. A. MORTGAGES LTD.,false
3827004,157961,158178,A. A. CHEMICAL CLEANING COMPANY LIMITED,A. A. LOCUM SOLUTIONS LIMITED,false
3830726,157967,158006,A. A. COLUMN LIMITED,A. A. DUBOSS LTD,false
3830375,158006,158027,A. A. DUBOSS LTD,A. A. FINE CASTING LIMITED,false
3826121,158027,158221,A. A. FINE CASTING LIMITED,A. A. MORTGAGES LTD.,false
3826129,158047,158221,A. A. GLEDHILL MANAGEMENT SERVICES LIMITED,A. A. MORTGAGES LTD.,false
3829222,158061,158077,A. A. HARPER LIMITED,A. A. HOLMES LIMITED,false
3826145,158077,158221,A. A. HOLMES LIMITED,A. A. MORTGAGES LTD.,false
3827729,158112,158123,A. A. I. FIRE SYSTEMS LTD.,A. A. I. SECURITY SYSTEMS LTD.,false
3827069,158123,158178,A. A. I. SECURITY SYSTEMS LTD.,A. A. LOCUM SOLUTIONS LIMITED,false
3828302,158110,158112,A. A. IBRAHIM LTD,A. A. I. FIRE SYSTEMS LTD.,false
3826203,158178,158221,A. A. LOCUM SOLUTIONS LIMITED,A. A. MORTGAGES LTD.,false
3826106,157984,157985,A. ADAMS & SON LIMITED,A. ADAMS (HAULAGE) LTD,false
3826199,158168,158176,A. ALLEN CONSERVATION & RESTORATION LIMITED,A. ALLSOPP MARKETING LTD,false
3826201,158170,158176,A. ALLEN DEVELOPMENTS LIMITED,A. ALLSOPP MARKETING LTD,false
3826202,158172,158176,A. ALLEN INVESTMENT SERVICES LIMITED,A. ALLSOPP MARKETING LTD,false
3845571,160078,162909,A. MENARINI DIAGNOSTICS SRL,A. MENARINI DIAGNOSTICS SRL,true
108904,6209,162909,A. Menarini India,A. MENARINI DIAGNOSTICS SRL,false
2685695,90259,160078,A. Menarini Industrie Farmaceutiche Riunite Srl,A. MENARINI DIAGNOSTICS SRL,false
3828736,159539,160078,A. MENARINI INDUSTRIE FARMACEUTICHE RIUNITE SRL,A. MENARINI DIAGNOSTICS SRL,false
545623,24343,136419,A. O. Smith,A. O. Smith Corporation,true
2970183,108569,136419,A. O. Smith Corp,A. O. Smith Corporation,true
3716852,136419,156977,A. O. Smith Corporation,A. O. Smith,true
2268938,81083,99415,A. O. SMITH CORPORATION,A. O. Smith,true
3844848,160276,163134,A.A. MODELLERIA SRL,A.A. MODELLERIA SRL,true
2685705,90285,161731,A.i.a. Agricola Italiana Alimentare Spa,A.I.A. AGRICOLA ITALIANA ALIMENTARE SPA,true
496359,21015,152017,a.k.a. Brands,a.k.a. Brands,true
739053,28374,76546,A.k.a. Brands,a.k.a. Brands,true
3784413,144480,152017,A.k.a. Brands Holding Corp.,a.k.a. Brands,true
3685128,133475,152017,A.K.A. BRANDS HOLDING CORP.,a.k.a. Brands,true
42890,3874,57596,A.O. Smith,A.O. Smith Corporation,true
3611250,129668,140673,A.P. EAGERS,A.p. Eagers,true
3486222,122470,124129,a.p. moller - maersk a/s,A.P. MOLLER - MAERSK A/S,true
2218330,79793,134129,A.P. MOLLER - MAERSK A/S,A.P. MOLLER - MAERSK A/S,true
3020885,111215,124129,A.P. Moller - Maersk AS,A.P. MOLLER - MAERSK A/S,true
2047485,70022,79185,A.S.H. Automobile,A.S.H. Automobile,true
2038604,68656,69187,A.U.E. Genc,A.U.E. Genc,true
2028053,66702,122025,A.U.E. Genc Warenhandels,a.u.e. genc warenhandels-ug,true
2025578,67519,69975,A.U.E. Genc Warenhandels-UG,A.U.E. Genc Warenhandels-UG,true
488709,20871,27410,Ã„Â°Ã…ÂŸbir Holding,Ã„Â°Ã…ÂŸbir Holding,true
1098273,39252,76641,"Ã„Â°Ã…ÂŸbir Holding
",Ã„Â°Ã…ÂŸbir Holding,true
535902,23816,34585,Ã„Â°sdemir,Ã„Â°sdemir,true
3794662,147690,147694,Ã„ÂŒeskÃƒÂ¡ poÃ…Â¡ta,Ã„ÂŒeskÃƒÂ© Radiokomunikace,true
3795057,147691,147693,Ã„ÂŒeskÃƒÂ¡ spoÃ…Â™itelna,Ã„ÂŒeskÃƒÂ© drÃƒÂ¡hy,true
3794664,147692,147694,Ã„ÂŒeskÃƒÂ¡ zbrojovka firearms,Ã„ÂŒeskÃƒÂ© Radiokomunikace,true
3794665,147693,147694,Ã„ÂŒeskÃƒÂ© drÃƒÂ¡hy,Ã„ÂŒeskÃƒÂ© Radiokomunikace,true
602518,26414,71242,Ã„ÂŒez Group,Ã„ÂŒEZ Group,true
2048693,71242,98746,Ã„ÂŒEZ Group,Ã„ÂŒEZ Group,true
963064,36337,71242,"Ã„ÂŒEZ Group
",Ã„ÂŒEZ Group,true
2108473,72604,100172,Ã¢Â€ÂœKÃ¢Â€Â Line,Ã¢Â€ÂœKÃ¢Â€Â Line,true
920445,34707,72604,"Ã¢Â€ÂœKÃ¢Â€Â Line
",Ã¢Â€ÂœKÃ¢Â€Â Line,true
3794667,147727,147728,Ã…Â koda Transportation,Ã…Â koda Works,false
431352,18925,72171,Ã…ÂžiÃ…ÂŸecam,Ã…ÂžiÃ…ÂŸecam,true
2108800,72932,100472,A1 Telekom Austria,A1 Telekom Austria,true
392399,16600,144169,A10 Networks,A10 Networks,true
2619464,88833,144169,A10 NETWORKS,A10 Networks,true
163844,11267,33080,A24 Films,A24 Films,true
3501189,122999,126920,a2a,A2A,true
3737113,137924,146480,A2a,A2A,true
2361733,82588,126920,A2A,A2A,true
2684553,90218,110376,A2a Spa,A2A SpA,true
3826052,157884,157888,AA & A CONSTRUCTIONS LTD,AA & A TRADERS LTD,false
128557,9530,42022,Aaa Capital Services,AAA Careers,false
2361884,82946,138286,AAC TECHNOLOGIES HOLDINGS,Aac Technologies Holdings,true
3737118,138286,163087,Aac Technologies Holdings,AAC TECHNOLOGIES HOLDINGS INC,true
2935869,108085,127271,AAC Technologies Holdings Inc,AAC TECHNOLOGIES HOLDINGS,true
3845693,161157,163087,AAC TECHNOLOGIES HOLDINGS INC,AAC TECHNOLOGIES HOLDINGS INC,true
1152048,43361,82946,"AAC Technologies Holdings, Inc.",AAC TECHNOLOGIES HOLDINGS,true
2786715,96612,153239,Aadi Bioscience,Aadi Bioscience,true
2054718,71484,147266,AÃƒÂ©roports de Paris,AÃƒÂ©ropostale,false
1585141,54075,147266,AÃƒÂ©roports de Paris SA,AÃƒÂ©ropostale,false
3792720,147266,154306,AÃƒÂ©ropostale,AÃƒÂ©roports de Paris,false
79201,6117,6140,Aaj Enterprises,Aaj Enterprises,true
2108734,72866,100393,AAK,AAK,true
2969659,108868,123024,AAK AB,aak ab (publ.),true
3500848,123024,138047,aak ab (publ.),Aak Ab (publ.),true
2360818,82705,127032,AAK AB (PUBL.),AAK AB (PUBL.),true
108189,8037,8040,AAK KAMANI,AAK KAMANI,true
211,262,46193,Aakash Educational Services,Aakash Exploration Services Ltd,true
107821,7174,46193,Aakash Hospital,Aakash Exploration Services Ltd,false
446249,19103,122915,Aalberts,aalberts nv,true
2970181,108562,146228,Aalberts Industries NV,Aalberts,true
1537269,51303,82057,Aalberts N.V.,AALBERTS NV,true
3501611,122915,146228,aalberts nv,Aalberts,true
3735068,137395,146228,Aalberts Nv,Aalberts,true
2366903,82057,122915,AALBERTS NV,aalberts nv,true
924350,34610,51303,"Aalberts
",Aalberts N.V.,true
2536735,86396,141736,AAMAL COMPANY,Aamal Company,true
739532,26832,73030,Aaon,Aaon,true
3571035,128073,157742,AAON,Aaon,true
783838,30237,157491,Aar,AAR,true
2765313,94857,157491,AAR,AAR,true
2934945,107284,142768,AAR Corp,Aar Corp,true
2538647,87424,131753,AAR CORP,AAR CORP,true
2857651,101544,106773,Aareal Bank,Aareal Bank AG,true
3773981,141600,154199,Aareal Bank Ag,Aareal Bank,true
2536645,86272,94510,AAREAL BANK AG,Aareal Bank,true
1318174,46230,86272,Aareal Bank AG,AAREAL BANK AG,true
1065370,38328,73982,"Aareal Bank
",Aareal Bank,true
107603,6709,6729,AARGEE STAFFING SERVICES,AARGEE STAFFING SERVICES,true
782092,28946,157147,Aaron's,Aaron's,true
398654,17552,155171,Aarti Drugs,Aarti Drugs,true
2124248,73637,140758,Aarti Industries,Aarti Industries,true
3613147,129746,140758,AARTI INDUSTRIES,Aarti Industries,true
50532,3955,21562,Aarti Steels,Aarti Drugs,false
734,1039,46180,Aarvi Encon,Aarvi Encon Ltd,true
3844753,159978,162656,AAS MID-CAP UK BRANCH,AAS MID-CAP UK BRANCH,true
534891,22798,84653,Aavas Financiers,AAVAS FINANCIERS LIMITED,true
3754542,139989,154986,Aavas Financiers Limited,Aavas Financiers,true
3571943,128988,139989,AAVAS FINANCIERS LIMITED,Aavas Financiers Limited,true
1065076,37996,74268,"Aavas Financiers
",Aavas Financiers,true
3844829,160215,162989,AB AGRI LIMITED,AB AGRI LIMITED,true
2969610,110447,126526,AB Electrolux,AB ELECTROLUX (PUBL),true
1436292,47319,110447,AB Electrolux ,AB Electrolux,true
3501013,122943,126526,ab electrolux (publ),AB ELECTROLUX (PUBL),true
2360543,82190,126526,AB ELECTROLUX (PUBL),AB ELECTROLUX (PUBL),true
1316959,46967,88768,AB Fagerhult,AB FAGERHULT,true
2615119,88768,144104,AB FAGERHULT,Ab Fagerhult,true
2536866,86588,141924,AB IGNITIS GRUPE,Ab Ignitis Grupe,true
1488567,50270,122726,AB IndustrivÃƒÂ¤rden,ab industrivarden (publ),false
3486188,122726,136387,ab industrivarden (publ),Ab Industrivarden (publ),true
2273481,81046,122726,AB INDUSTRIVARDEN (PUBL),ab industrivarden (publ),true
2025294,66969,69819,AB Oil & Gas Service,AB Oil & Gas Service,true
1489388,50259,122804,AB Sagax,ab sagax (publ),true
3486244,122804,136750,ab sagax (publ),Ab Sagax (publ),true
3527286,125754,136750,AB SAGAX (PUBL),Ab Sagax (publ),true
2969077,110019,136580,AB SKF,Ab Skf (publ),true
3486162,122768,136580,ab skf (publ),Ab Skf (publ),true
2271900,81252,125579,AB SKF (PUBL),AB SKF (PUBL),true
3480577,122478,124175,ab volvo,AB VOLVO,true
3433148,119872,134174,AB Volvo,AB VOLVO,true
3685165,134174,135173,AB VOLVO,Ab Volvo,true
1154041,43299,140959,ABA Chemicals Corp,Aba Chemicals Corporation,true
3608844,129949,140959,ABA CHEMICALS CORPORATION,Aba Chemicals Corporation,true
1580397,54349,80862,Abacus Property Group,ABACUS PROPERTY GROUP,true
2271717,80862,136190,ABACUS PROPERTY GROUP,Abacus Property Group,true
1132737,41578,67892,ABAO Energy,ABAO Energy,true
3434080,120683,135098,abb,Abb,true
622029,25696,135098,Abb,Abb,true
1721646,61195,70595,ABB,ABB,true
128214,8760,8789,ABB GISL,ABB GISL,true
739369,26667,72147,Abb India,ABB India,true
221892,13882,155053,ABB India,ABB India,true
2358116,82366,92636,ABB INDIA,ABB India,true
961895,35142,92636,"ABB India
",ABB India,true
2185966,77752,105157,ABB Ltd,ABB Ltd,true
2537623,87889,143223,ABB POWER PRODUCTS AND SYSTEMS INDIA LIMITED,Abb Power Products And Systems India Limited,true
3826858,159267,162446,ABB SPA,ABB SPA,true
172789,10329,12150,Abbott,Abbott Laboratories,true
8680,168,70408,Abbott Healthcare,Abbott Laboratories,true
2374099,82825,138167,ABBOTT INDIA,Abbott India,true
937481,34746,111106,Abbott India,Abbott Laboratories,true
637472,25489,138167,Abbott Laboratories,Abbott India,true
3438162,120544,156523,abbott laboratories,Abbott Laboratories,true
3688317,133901,134906,ABBOTT LABORATORIES,Abbott Laboratories,true
50371,3290,60210,Abbott Nutrition International,Abbott Laboratories,false
3435705,120476,148216,abbvie,AbbVie,true
611437,25512,62987,Abbvie,AbbVie,true
1850643,62987,156627,AbbVie,AbbVie,true
2217310,79569,90900,ABBVIE,AbbVie,true
3033005,111195,134902,AbbVie Inc,Abbvie,true
2895045,105960,120476,AbbVie Inc.,abbvie,true
2692558,90724,123908,Abbvie Srl,ABBVIE,true
3826849,159220,162368,ABC GARDEN OU,ABC GARDEN OU,true
1133990,40977,121756,Abc Rent,abc rent,true
3501796,123087,127446,abcam,ABCAM,true
2112867,73158,83115,Abcam,ABCAM,true
2357182,83115,100782,ABCAM,Abcam,true
2854215,101071,153861,AbCellera,AbCellera,true
737685,26886,84261,Abcellera,ABCELLERA BIOLOGICS INC.,true
3754505,139591,153861,Abcellera Biologics Inc.,AbCellera,true
1439604,48080,128589,AbCellera Biologics Inc.,ABCELLERA BIOLOGICS INC.,true
2455565,84261,128589,ABCELLERA BIOLOGICS INC.,ABCELLERA BIOLOGICS INC.,true
928293,33641,139591,"AbCellera
",Abcellera Biologics Inc.,true
2449358,84047,128369,ABC-MART,ABC-MART,true
2935174,107672,139385,ABC-MART Inc,Abc-mart,true
1538910,51231,107672,"ABC-Mart, Inc.",ABC-MART Inc,true
2935712,107729,129461,Abdullah Al-Othaim Markets Co,ABDULLAH AL-OTHAIM MARKETS COMPANY,true
1583614,53325,129461,Abdullah Al-Othaim Markets Company,ABDULLAH AL-OTHAIM MARKETS COMPANY,true
3609077,129461,140474,ABDULLAH AL-OTHAIM MARKETS COMPANY,Abdullah Al-othaim Markets Company,true
1579844,53390,85138,Abdullah Saad Mohammed Abo Moati Stationaries Company,ABDULLAH AL-OTHAIM MARKETS COMPANY,true
3790593,146229,163672,Abellio,ABELLIO SCOTRAIL LTD,true
3845364,160224,163001,ABELLIO EAST ANGLIA LIMITED,ABELLIO EAST MIDLANDS LIMITED,false
3845591,160227,162998,ABELLIO EAST MIDLANDS LIMITED,ABELLIO EAST ANGLIA LIMITED,false
3826865,159298,163672,ABELLIO SCOTRAIL LTD,ABELLIO SCOTRAIL LTD,true
2943492,106812,145838,Abengoa SA,Abengoa,true
2185573,77052,153149,Abeona Therapeutics,Abeona Therapeutics,true
1060667,38830,97543,"Abeona Therapeutics
",Abeona Therapeutics,true
1059476,37622,102145,Abercrombie & Fitch,Abercrombie & Fitch,true
2535623,86407,102145,ABERCROMBIE & FITCH,Abercrombie & Fitch,true
2970465,108662,141745,Abercrombie & Fitch Co,Abercrombie & Fitch,true
1614304,55997,56311,Aberdeen Asian Income Fund Limited,Aberdeen Asia-Pacific Income Investment Company Limited,false
2622481,89838,161134,ABERDEEN ASIA-PACIFIC INCOME FUND,ABERDEEN CORPORATE SERVICES LIMITED,false
3786102,145174,162145,Aberdeen Asia-pacific Income Fund,ABERDEEN STANDARD INVESTMENTS IRELAND LIMITED,false
1545203,51873,162145,"Aberdeen Asia-Pacific Income Fund, Inc.",ABERDEEN STANDARD INVESTMENTS IRELAND LIMITED,false
1611008,56311,89176,Aberdeen Asia-Pacific Income Investment Company Limited,ABERDEEN TOTAL DYNAMIC DIVIDEND FUND,false
1586804,54809,56026,"Aberdeen Australia Equity Fund, Inc.",Aberdeen Diversified Income And Growth Trust plc,false
3847746,161134,162145,ABERDEEN CORPORATE SERVICES LIMITED,ABERDEEN STANDARD INVESTMENTS IRELAND LIMITED,false
1619956,56026,162145,Aberdeen Diversified Income And Growth Trust plc,ABERDEEN STANDARD INVESTMENTS IRELAND LIMITED,false
1614935,56068,56233,"Aberdeen Emerging Markets Equity Income Fund, Inc.",Aberdeen Income Credit Strategies Fund,false
1620682,56009,145174,Aberdeen Global Premier Properties Fund,Aberdeen Asia-pacific Income Fund,false
1621042,56233,144516,Aberdeen Income Credit Strategies Fund,Aberdeen Total Dynamic Dividend Fund,false
1540450,51985,56233,"Aberdeen Japan Equity Fund, Inc.",Aberdeen Income Credit Strategies Fund,false
1620331,56023,161134,Aberdeen New Dawn Investment Trust plc,ABERDEEN CORPORATE SERVICES LIMITED,false
1620686,56028,145174,Aberdeen New India Investment Trust plc,Aberdeen Asia-pacific Income Fund,false
1621065,56471,144516,Aberdeen Standard Asia Focus plc,Aberdeen Total Dynamic Dividend Fund,false
1621383,56419,133507,Aberdeen Standard Equity Income Trust plc,ABERDEEN TOTAL DYNAMIC DIVIDEND FUND,false
1621061,56443,144516,Aberdeen Standard European Logistics Income plc,Aberdeen Total Dynamic Dividend Fund,false
1617049,55894,56023,Aberdeen Total Dynamic Dividend Fund,Aberdeen New Dawn Investment Trust plc,false
2623101,89176,133507,ABERDEEN TOTAL DYNAMIC DIVIDEND FUND,ABERDEEN TOTAL DYNAMIC DIVIDEND FUND,true
2540404,86641,130960,ABERFORTH SMALLER COMPANIES TRUST,ABERFORTH SMALLER COMPANIES TRUST,true
1612701,55796,141971,Aberforth Smaller Companies Trust plc,Aberforth Smaller Companies Trust,true
1609964,56246,86641,Aberforth Split Level Income Trust plc,ABERFORTH SMALLER COMPANIES TRUST,true
128099,8457,8513,ABES Engineering College,ABES Engineering College,true
3844814,160147,162993,ABET SPA,ABET SPA,true
1484102,49604,49764,"Ability Opto-Electronics Technology Co.,Ltd.",Ability Enterprise Co. Ltd,false
1151866,43134,49764,"Ability, Inc.",Ability Enterprise Co. Ltd,true
222913,13089,24775,Abiomed,Abiomed,true
3528968,125299,148215,ABIOMED,Abiomed,true
1137136,42572,136307,Abiomed Careers,Abiomed,true
2891941,106154,148215,Abiomed Inc,Abiomed,true
1654158,57980,80965,"Abiomed, Inc.",ABIOMED,true
162481,11287,33061,ABL Space Systems,ABL Space Systems,true
3754766,140109,156516,Abm Industries,ABM Industries,true
3612292,129104,156516,ABM INDUSTRIES,ABM Industries,true
2855232,101028,160977,ABM Industries,"ABM INDUSTRY GROUPS, LLC",true
2972079,109768,140094,ABM Industries Inc,Abm Industries Incorporated,true
3754548,140094,162859,Abm Industries Incorporated,"ABM INDUSTRY GROUPS, LLC",true
2454910,84758,160977,ABM INDUSTRIES INCORPORATED,"ABM INDUSTRY GROUPS, LLC",true
928275,33617,160977,"ABM Industries
","ABM INDUSTRY GROUPS, LLC",true
3846029,160977,162859,"ABM INDUSTRY GROUPS, LLC","ABM INDUSTRY GROUPS, LLC",true
543536,24530,26549,ABN AMRO,Abn Amro,true
610525,26549,35486,Abn Amro,"ABN AMRO
",true
3481237,122702,146230,abn amro bank,ABN AMRO,true
3713099,136258,148213,Abn Amro Bank,ABN AMRO,true
2268805,80914,99012,ABN AMRO BANK,ABN AMRO,true
1536345,51317,92157,ABN AMRO Bank N.V.,ABN AMRO,true
2972445,110422,136258,ABN AMRO Bank NV,Abn Amro Bank,true
3845995,160242,163019,ABN AMRO CLEARING LONDON LIMITED,ABN AMRO CLEARING LONDON LIMITED,true
4218658,162059,163019,ABN AMRO HOLDINGS USA LLC,ABN AMRO CLEARING LONDON LIMITED,false
2938346,107066,122702,ABN AMRO Private Banking,abn amro bank,true
960217,35486,99012,"ABN AMRO
",ABN AMRO,true
162320,11114,33233,Abnormal Security,Abnormal Security,true
162333,11128,33220,Abogen,Abogen,true
2943508,108081,109001,Aboitiz Power Corp,Aboitiz Equity Ventures Inc,false
2537502,87631,142961,ABOUT YOU,About You,true
3844892,160399,163266,ABOVE COMPARISON SRL,ABOVE COMPARISON SRL,true
3844679,159775,162494,ABRAHAM INDUSTRIES SRL,ABRAHAM INDUSTRIES SRL,true
3792557,146878,146879,Abrakebabra,Abrakebabra Investments,true
3845692,161149,161152,ABRDN INVESTMENT MANAGEMENT LIMITED,ABRDN PRIVATE EQUITY (EUROPE) LIMITED,false
2934971,107812,161155,Abrdn plc,ABRDN EUROPEAN LOGISTICS INCOME PLC,false
3845801,161143,161149,ABRDN PLC,ABRDN INVESTMENT MANAGEMENT LIMITED,false
3500817,122923,161152,abrdn plc,ABRDN PRIVATE EQUITY (EUROPE) LIMITED,false
3737105,137415,161152,Abrdn Plc,ABRDN PRIVATE EQUITY (EUROPE) LIMITED,false
3845506,161152,161155,ABRDN PRIVATE EQUITY (EUROPE) LIMITED,ABRDN EUROPEAN LOGISTICS INCOME PLC,true
436346,19893,40303,Absa Bank,Absa Bank,true
2970114,109539,155437,Absa Bank Ltd,Absa Bank,true
3480164,121232,137039,absa group,Absa Group,true
823523,32203,61744,Absa Group,Absa Group,true
2276917,81703,109984,ABSA GROUP,Absa Group Ltd,true
1540337,51634,137039,Absa Group Ltd,Absa Group,true
2181571,76367,96771,Absci,Absci,true
169015,10596,17331,Absolut,Absolute Software,false
136407,8811,133633,AbsolutData,ABSOLUTE CLEAN ENERGY PUBLIC COMPANY,false
112192,6370,21514,Absolute Barbecues,Absolute Software,false
3786000,144643,153940,Absolute Clean Energy Public Company,Absolute Software,false
3685895,133633,153940,ABSOLUTE CLEAN ENERGY PUBLIC COMPANY,Absolute Software,false
1654326,58273,75534,Absolute Clean Energy Public Company Ltd,Absolute Software,false
1583487,55027,65389,Absolute Equity Performance Fund Limited,Absolute Barbecues,false
502926,21514,144643,Absolute Software,Absolute Clean Energy Public Company,false
1436009,48287,58273,Absolute Software Corporation,Absolute Clean Energy Public Company Ltd,false
2036898,68297,79329,ABTOT Mark & AnlÃƒÂ¤ggning,ABTOT Mark & AnlÃƒÂ¤ggning AB,false
2037893,68182,70166,ABTOT Mark & AnlÃƒÂ¤ggning AB,ABTOT Mark & AnlÃƒÂ¤ggning AB,true
3482861,121172,136151,abu dhabi commercial bank,Abu Dhabi Commercial Bank Pjsc,true
87869,5981,136151,Abu Dhabi Commercial Bank,Abu Dhabi Commercial Bank Pjsc,true
239224,13113,118902,Abu Dhabi Commercial Bank (ADCB),Abu Dhabi National Oil Company,false
2287622,80821,107255,ABU DHABI COMMERCIAL BANK PJSC,Abu Dhabi Islamic Bank,false
1839978,62659,80821,Abu Dhabi Islamic Bank,ABU DHABI COMMERCIAL BANK PJSC,false
959982,35247,99508,Abu Dhabi Islamic Bank (ADIB),Abu Dhabi Ports,false
2974601,110285,118902,Abu Dhabi National Energy Co,Abu Dhabi National Oil Company,true
46830,3909,63679,Abu Dhabi National Hotels,Abu Dhabi Commercial Bank,false
3437050,118902,136151,Abu Dhabi National Oil Company,Abu Dhabi Commercial Bank Pjsc,false
2821205,98945,107255,Abu Dhabi National Oil Company (ADNOC),Abu Dhabi Islamic Bank,false
