categories,change_1_day,change_1_year,country,id,market_cap,name,rank,share_price
"['Banks', 'Financial services']",0.84%,13.01%,USA,905044d09bd64b5399ed40313c49931d,$0.24 B,First Guaranty Bancshares,6065,$22.93
"['E-Commerce', 'Clothing', 'Internet']",1.61%,-20.08%,USA,0594c35e9810445fac5cf6fa5afcd364,$0.24 B,Rent The Runway,6064,$3.78
['Retail'],1.25%,-50.36%,USA,83d094bb260e4816b3f273d6343a76ad,$0.24 B,The Container Store,6063,$4.86
"['Software', 'Tech']",6.94%,-38.57%,USA,8517b0dc354846c2b4bf6e14ebccf3dd,$0.24 B,Backblaze,6062,$7.55
"['Banks', 'Financial services']",0.81%,-35.66%,USA,d459f222abfe4b3288f8fd669ee56ae0,$0.24 B,Ponce Financial Group,6061,$9.96
,-1.21%,-6.82%,India,bd8a404fff9c442ba4c68b6e7d8e294b,$0.24 B,Va Tech Wabag,6060,$3.96
['Media/Press'],-0.13%,-3.09%,India,4790d31436d046c6b69913a9521f439f,$0.24 B,Jagran Prakashan,6059,$0.94
,-4.69%,-47.46%,India,075d126f60ff45de84637a938868ae4b,$0.24 B,Hyderabad Industries Limited,6058,$32.68
['Professional services'],0.59%,-18.80%,USA,f80ad73cf50f4a8794f396b74bbc7bab,$0.24 B,Information Services Group,6057,$5.14
['Investment'],-0.82%,1.58%,USA,27117064d3734ed292dfc741ac11baaf,$0.24 B,Swk Holdings,6056,$19.26
"['Video games', 'Entertainment']",0.00%,-82.15%,USA,defa86f5c0a4417d90b94560c2c0cb2f,$0.24 B,Devolver Digital,6055,$0.53
"['IT services', 'Professional services', 'Tech']",4.28%,-62.93%,USA,5e4e7b84b7ae40e4b50c2dd83c1d9e23,$0.24 B,Bigbear.ai,6054,$1.95
"['Banks', 'Financial services']",0.74%,-3.67%,USA,6cc7ad00ea154ceb95ac2db44de2a44e,$0.24 B,Baycom (united Business Bank),6053,$19.14
"['Biotech', 'Pharmaceuticals', 'Software', 'Tech']",13.98%,-60.21%,USA,fa23af8e5bd24818b9017ea4d64ef246,$0.24 B,Absci,6052,$2.69
,-0.60%,-18.85%,India,421d039da79d43848a29f9b7c0b36563,$0.24 B,Gulf Oil Lubricants,6051,$5.08
"['Oil&Gas', 'Energy']",0.00%,24.83%,Canada,4e88d06f98c9414395e74377b1e35533,$0.24 B,Transglobe Energy,6050,$3.72
['Medical devices'],2.66%,-20.68%,USA,17a06d3774dd4c14850c966b37284283,$0.24 B,Tactile Medical,6049,$12.35
"['Software', 'Tech']",-0.81%,,China,249dda75e6724f00a07bc1428ce34640,$0.24 B,Gigacloud Technology,6048,$6.12
['Internet'],1.20%,-36.62%,USA,b9a1bcece0e74d6c95c9d6d85d217967,$0.24 B,Brightcove,6047,$5.92
"['Pharmaceuticals', 'Biotech']",5.15%,-52.86%,USA,ec153e8696b4486abc907fb846453a84,$0.24 B,Vera Therapeutics,6046,$8.99
"['Video games', 'Entertainment']",-0.65%,-13.64%,China,43e370ae97444c60b763e175271121c5,$0.24 B,Homeland Interactive Technology,6045,$0.19
"['Bitcoin', 'Tech', 'Bitcoin mining']",5.50%,-67.88%,Canada,6ecd353ef62c4759a4d0386add8d3b69,$0.25 B,Bitfarms,6044,$1.15
['Chemicals'],-0.19%,-3.08%,India,d95a1bc7b355437b8c0943fa15551198,$0.25 B,Nacl Industries,6043,$1.26
"['Mining', 'Gold mining']",0.91%,23.32%,,4270eba4370e4804ae3b376139afa70f,$0.25 B,Caledonia Mining,6042,$14.49
"['Video games', 'Entertainment']",-2.08%,-57.31%,Poland,457a1e9ef45d454693433dec2408aaf3,$0.25 B,Ten Square Games,6041,$30.67
['Uranium'],7.23%,-16.56%,Canada,1edd85c3574b456a9c5b12d145fa7e21,$0.25 B,Uranium Royalty,6040,$2.52
,0.53%,-34.29%,India,3f9e32b9759d49328407b5533b20fecf,$0.25 B,Jain Irrigation Systems,6039,$0.23
"['Software', 'Tech']",13.64%,-74.87%,USA,7c5c69a844eb4913a762e9c78b767f58,$0.25 B,Porch Group,6038,$2.50
